%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69962527666411E+018",robot6,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,22,0,303.596313477,92.1082992554,157.239517212,197.402694702,98.7013473511
"1,69962528026714E+018",robot4,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,19,0,307.200164795,73.5244522095,153.828216553,202.393203735,101.196601868
"1,69962532393956E+018",robot2,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,29,0,350.895141602,111.68346405,181.747970581,202.476486206,101.238243103
"1,69962535059303E+018",robot3,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,20,0,377.501342773,104.256546021,164.398101807,202.414382935,101.207191467
"1,69962535144243E+018",robot5,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,24,0,378.398651123,111.337760925,179.898208618,202.416275024,101.208137512
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69962601144291E+018",robot4,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,10,0,320.099639893,61.5537376404,133.36895752,202.389953613,101.194976807
"1,69962601305162E+018",robot6,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,14,0,321.697937012,102.249763489,149.990081787,196.698562622,98.349281311
"1,69962608615664E+018",robot1,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,37,0,394.800720215,154.657287598,201.318725586,198.475784302,99.2378921509
"1,69962609177368E+018",robot0,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,32,0,400.399993896,158.144805908,203.867782593,196.855819702,98.4279098511
"1,69962609811879E+018",robot2,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,38,0,406.798980713,155.567062378,201.697814941,202.443695068,101.221847534
"1,69962610921429E+018",robot7,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,50,0,417.898742676,231.086410522,108.378417969,198.455581665,99.2277908325
"1,6996261154947E+018",robot3,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,25,0,424.099212646,156.360168457,149.348266602,202.403106689,101.201553345
"1,69962614179815E+018",robot5,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,69,0,450.447174072,221.042221069,113.788146973,202.478225708,101.239112854
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69962670206047E+018",robot0,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,218.648605347,106.361564636,100.240234375,197.028030396,98.5140151978
"1,69962672007557E+018",robot4,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,236.599716187,122.750030518,103.849716187,202.412536621,101.206268311
"1,69962672244292E+018",robot7,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,239.050109863,110.968200684,103.344314575,198.617080688,99.3085403442
"1,6996267259246E+018",robot1,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,242.501144409,121.69959259,107.411262512,198.373291016,99.1866455078
"1,69962672817799E+018",robot6,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,244.699920654,121.750976562,107.02935791,196.758331299,98.3791656494
"1,69962673932224E+018",robot2,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,255.849685669,135.053161621,102.147529602,202.509490967,101.254745483
"1,69962674555052E+018",robot3,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,262.148834229,122.799865723,112.59022522,202.410614014,101.205307007
"1,69962676754182E+018",robot5,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,284.148071289,135.013702393,111.194450378,202.460983276,101.230491638
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69963176221876E+018",robot0,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,9,0,217.050735474,124.846504211,101.375511169,196.702087402,98.3510437012
"1,69963185056035E+018",robot1,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,8,0,305.398864746,212.679092407,107.763252258,198.691253662,99.3456268311
"1,69963194243581E+018",robot2,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,13,0,397.201721191,303.289581299,107.064247131,202.486633301,101.24331665
"1,69963202658373E+018",robot3,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,481.399993896,357.185943604,106.346618652,202.410903931,101.205451965
"1,69963207059857E+018",robot4,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,11,0,525.450073242,377.180511475,104.391029358,202.394210815,101.197105408
"1,69963214375332E+018",robot5,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,12,0,598.598571777,442.885742188,107.594429016,202.446151733,101.223075867
"1,69963220287107E+018",robot6,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,8,0,657.700073242,527.40447998,105.251678467,196.955810547,98.4779052734
"1,69963226063666E+018",robot7,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,11,0,715.403076172,513.313354492,106.499359131,198.542510986,99.2712554932
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69962844189435E+018",robot1,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,18,0,256.548736572,72.9252471924,133.655548096,198.51348877,99.2567443848
"1,69962845668951E+018",robot7,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,16,0,271.402496338,71.1132965088,145.143325806,198.232391357,99.1161956787
"1,69962845675207E+018",robot0,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,26,0,271.500793457,90.0885925293,141.678375244,196.758270264,98.3791351318
"1,69962846627921E+018",robot4,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,15,0,280.998626709,63.799987793,143.491470337,202.436553955,101.218276978
"1,69962848128567E+018",robot6,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,18,0,295.999969482,91.8922042847,155.917449951,197.197265625,98.5986328125
"1,69962849853269E+018",robot2,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,25,0,313.25189209,73.1095809937,150.293075562,202.487716675,101.243858337
"1,69962851294346E+018",robot3,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,22,0,327.597961426,75.4459762573,146.384506226,202.431121826,101.215560913
"1,69962854488668E+018",robot5,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,22,0,359.550567627,78.4339752197,154.211456299,202.444641113,101.222320557
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69962915408478E+018",robot1,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,16,0,274.499816895,80.003074646,145.702453613,198.421401978,99.2107009888
"1,6996292405398E+018",robot6,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,17,0,360.949768066,126.696655273,171.813446045,197.160873413,98.5804367065
"1,69962925717514E+018",robot0,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,36,0,377.65032959,150.314468384,194.15184021,196.774490356,98.3872451782
"1,69962930728695E+018",robot4,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,29,0,427.752685547,158.537597656,151.260177612,202.386123657,101.193061829
"1,69962934228481E+018",robot5,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,63,0,462.751159668,230.822235107,113.147659302,202.423751831,101.211875916
"1,6996293527653E+018",robot7,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,75,0,473.199981689,282.984985352,111.001350403,198.349594116,99.1747970581
"1,69962936339024E+018",robot2,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,53,0,483.851654053,195.404174805,228.464263916,202.468948364,101.234474182
"1,69962939136796E+018",robot3,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,47,0,511.800476074,217.032562256,221.965621948,202.410293579,101.20514679
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69962998811665E+018",robot3,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,234.899734497,106.650184631,105.057884216,202.414306641,101.20715332
"1,69962999685911E+018",robot7,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,243.650238037,117.773651123,107.202835083,198.551513672,99.2757568359
"1,6996299991675E+018",robot6,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,246.004119873,120.950050354,108.340339661,197.030334473,98.5151672363
"1,69963000088732E+018",robot0,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,247.698623657,128.364059448,104.857566833,196.935165405,98.4675827026
"1,69963000151672E+018",robot1,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,248.297943115,120.95022583,107.648780823,198.532440186,99.2662200928
"1,69963000266918E+018",robot4,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,249.452362061,111.23072052,107.895507812,202.449935913,101.224967957
"1,69963001454292E+018",robot2,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,261.300079346,129.668121338,103.893440247,202.406494141,101.20324707
"1,69963004847666E+018",robot5,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,295.250518799,129.607467651,110.243286133,202.500656128,101.250328064
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69963060330043E+018",robot0,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,9,0,216.898605347,124.933959961,101.2237854,197.084213257,98.5421066284
"1,6996306662785E+018",robot1,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,8,0,279.848632812,189.085083008,102.046165466,198.566665649,99.2833328247
"1,69963076274548E+018",robot2,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,14,0,376.348724365,281.235412598,107.480545044,202.463592529,101.231796265
"1,69963085041725E+018",robot3,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,11,0,463.998504639,335.845275879,106.818862915,202.434082031,101.217041016
"1,69963089412177E+018",robot4,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,11,0,507.70098877,359.238067627,104.850975037,202.41583252,101.20791626
"1,69963096618173E+018",robot5,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,12,0,579.748718262,424.596038818,107.514053345,202.426727295,101.213363647
"1,69963102549722E+018",robot6,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,639.098205566,509.677856445,104.467269897,196.792770386,98.3963851929
"1,69963108241151E+018",robot7,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,14,0,695.999450684,493.472900391,106.983070374,198.422454834,99.211227417
