%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699376190345604598,robot4,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,14,0,159.200683594,58.1106643677,68.6539382935,57.0922050476,28.5461025238
1699376192494064424,robot6,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,15,0,161.347579956,77.0055923462,78.5182952881,60.6153450012,30.3076725006
1699376197581486320,robot1,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,15,0,166.451629639,74.1591873169,83.7681884766,60.4836578369,30.2418289185
1699376202808778087,robot3,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,14,0,171.702087402,70.153717041,75.4208679199,56.8044662476,28.4022331238
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699376477359629460,robot1,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,16,0,128.647445679,54.7520294189,63.256855011,60.4774093628,30.2387046814
1699376636553093548,robot4,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,40,0,287.80090332,189.726150513,63.2073936462,56.2886123657,28.1443061829
1699376728554608595,robot6,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,52,0,379.849761963,295.2371521,67.0122680664,60.3263130188,30.1631565094
1699376736281328436,robot5,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,65,0,387.596740723,315.019287109,52.6216163635,58.6069145203,29.3034572601
1699376746169547450,robot7,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,54,0,397.45123291,319.905181885,52.9311752319,61.0846786499,30.542339325
1699376798688088307,robot2,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,64,0,449.999298096,279.063812256,180.160888672,59.1110610962,29.5555305481
1699376807406158550,robot0,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,66,0,458.702850342,279.704772949,215.313568115,60.7755775452,30.3877887726
1699376836791271794,robot3,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,70,0,488.04864502,309.026306152,178.426757812,56.5254974365,28.2627487183
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699377149800008485,robot7,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,97.8018188477,97.880241394,36.3225059509,60.98802948,30.49401474
1699377152920728648,robot5,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,100.951766968,100.980957031,35.3193778992,58.7304229736,29.3652114868
1699377158379374032,robot2,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,106.401290894,106.442779541,38.8991241455,58.7439193726,29.3719596863
1699377163638344447,robot3,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,111.701583862,111.692550659,32.5381889343,56.748298645,28.3741493225
1699377172116999889,robot1,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,120.199806213,120.170036316,42.7556304932,60.2449951172,30.1224975586
1699377176294951580,robot6,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,124.348937988,124.377586365,41.289276123,60.5827941895,30.2913970947
1699377176963607710,robot4,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,124.997741699,125.045768738,37.9285469055,56.9116821289,28.4558410645
1699377181433436678,robot0,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,129.449493408,129.517181396,41.8216018677,60.5965576172,30.2982788086
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699377388029279941,robot0,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,69.4522781372,69.5312957764,30.0415420532,60.6728057861,30.3364028931
1699377488227194818,robot1,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,169.649368286,169.724960327,39.22864151,60.6148948669,30.3074474335
1699377548948076925,robot2,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,9,0,230.398254395,230.439361572,29.7974948883,59.1108398438,29.5554199219
1699377620092421257,robot3,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,8,0,301.550628662,301.594696045,30.0778923035,57.0699272156,28.5349636078
1699377682356647272,robot4,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,363.849273682,363.831237793,29.5151500702,56.6168251038,28.3084125519
1699377737431292706,robot5,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,418.900604248,418.918304443,28.7205448151,57.9629592896,28.9814796448
1699377794951235272,robot6,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,476.450256348,476.405303955,46.4774589539,60.5767211914,30.2883605957
1699377852481722853,robot7,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,533.901489258,533.982299805,45.6120262146,60.9079475403,30.4539737701
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699378167700186144,robot0,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,8,0,102.201431274,40.4976501465,46.2423782349,60.4253158569,30.2126579285
1699378186613088549,robot7,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,9,0,121.100021362,43.543838501,56.2903671265,60.8404197693,30.4202098846
1699378202689239491,robot5,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,15,0,137.19934082,62.8939819336,60.5369758606,58.3848419189,29.1924209595
1699378217761185354,robot2,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,12,0,152.299880981,62.0955963135,70.020866394,59.0428314209,29.5214157104
1699378235861223184,robot6,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,23,0,170.400756836,80.4699859619,80.2198181152,60.5854530334,30.2927265167
1699378252511635935,robot1,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,24,0,187.049240112,94.9224472046,91.6114425659,60.5646247864,30.2823123932
1699378265898338900,robot4,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,21,0,200.449645996,89.5406799316,72.9399185181,57.002117157,28.5010585785
1699378296589727939,robot3,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,27,0,231.150344849,107.72555542,94.188041687,56.3389625549,28.1694812775
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699378734571021283,robot3,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,30,0,270.946411133,119.715744019,116.349136353,56.559223175,28.2796115875
1699378806980613871,robot1,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,45,0,343.400848389,186.615585327,163.894195557,60.40417099,30.202085495
1699378830921617120,robot6,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,37,0,367.297973633,288.523620605,55.4121170044,60.5171585083,30.2585792542
1699378835638680452,robot4,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,54,0,372.048583984,277.78918457,62.4268264771,56.7575721741,28.378786087
1699378887457406251,robot5,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,57,0,423.849578857,336.351745605,58.8107833862,58.3676681519,29.1838340759
1699378908993272463,robot7,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,44,0,445.352172852,374.372467041,48.6269950867,60.8617858887,30.4308929443
1699378917629996302,robot2,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,56,0,454.051513672,292.681640625,135.800521851,58.876991272,29.438495636
1699378917790072795,robot0,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,62,0,454.200744629,273.19039917,210.761352539,60.727645874,30.363822937
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699379253557537634,robot5,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,131.300842285,131.320281982,45.335849762,58.2537612915,29.1268806458
1699379260812278781,robot3,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,138.55027771,138.576385498,37.7779464722,57.0872879028,28.5436439514
1699379260910324523,robot4,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,138.601318359,138.674179077,40.9886016846,56.8884162903,28.4442081451
1699379271555102255,robot6,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,149.299987793,149.318481445,43.4415626526,60.6837463379,30.3418731689
1699379272353521713,robot0,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,150.100769043,150.116729736,55.1421966553,60.5603065491,30.2801532745
1699379275370224688,robot7,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,153.099365234,153.135192871,47.2699165344,61.0349769592,30.5174884796
1699379290135531243,robot2,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,167.898773193,167.884292603,56.5521850586,58.8747329712,29.4373664856
1699379292836215302,robot1,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,170.600509644,170.58480835,50.6950073242,60.4591331482,30.2295665741
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699379522143654928,robot0,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,69.9478988647,69.9432525635,29.8905086517,60.6356468201,30.31782341
1699379621369790722,robot1,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,169.149337769,169.170562744,39.0860481262,60.3666801453,30.1833400726
1699379681113892029,robot2,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,228.84866333,228.915390015,29.5954189301,59.1675071716,29.5837535858
1699379754708690600,robot3,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,302.448791504,302.509643555,29.9189605713,56.5962638855,28.2981319427
1699379815013760413,robot4,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,11,0,362.797607422,362.793273926,28.9832191467,56.424495697,28.2122478485
1699379870423688446,robot5,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,418.200256348,418.214660645,29.1002292633,58.7937965393,29.3968982697
1699379928248116185,robot6,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,11,0,476.049102783,476.052246094,46.2837524414,60.625667572,30.312833786
1699379985757830206,robot7,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,533.549316406,533.559020996,46.3412437439,60.9136505127,30.4568252563
